country3,icao,iata,lat,lon
USA,KY92,Y92,42.73583,-76.48583
USA,KJFK,JFK,40.639925,-73.778694
USA,KLGA,LGA,40.77725,-73.872611
USA,KNYC,NYC,40.77888889,-73.96916667
USA,KJRA,JRA,40.75454583,-74.00708389
USA,K6N5,6N5,40.74260167,-73.97208306
USA,K6N7,6N7,40.73399083,-73.97291639
USA,K6N6,6N6,40.84593361,-73.81624472
USA,KJRB,JRB,40.70121361,-74.00902833
USA,KSWF,SWF,41.504111,-74.104833
USA,K85N,85N,43.26672278,-78.76781361
USA,KIAG,IAG,43.107558,-78.945847
USA,KOIC,OIC,42.566556,-75.524111
USA,KOGS,OGS,44.68225,-75.46325
USA,KD80,D80,43.32088917,-78.72892389
USA,K8G3,8G3,42.06867611,-78.40446306
USA,KOLE,OLE,42.241194,-78.371361
USA,KN66,N66,42.52477778,-75.06447222
USA,KD82,D82,42.65479278,-76.79634278
USA,KPEO,PEO,42.637083,-77.052861
USA,KN22,N22,34.71683222,-77.59219306
USA,K01G,01G,42.74134661,-78.05210958
USA,KK09,K09,43.45340222,-74.51765083
USA,KPBG,PBG,44.650944,-73.468139
USA,KPLB,PLB,44.68751861,-73.52452306
USA,K7N3,7N3,40.83760028,-73.71624167
USA,KPTD,PTD,44.676667,-74.948444
USA,KPOU,POU,41.626583,-73.884194
USA,KD85,D85,42.15422667,-79.01642972
USA,K46N,46N,41.98458333,-73.83596556
USA,KROC,ROC,43.119144,-77.671869
USA,KRME,RME,43.233806,-75.407028
USA,KK16,K16,43.25084722,-75.60436111
USA,KW57,W57,42.92924278,-73.77039778
USA,KK21,K21,44.99170556,-73.36346667
USA,KSLK,SLK,44.385308,-74.206181
USA,K5B2,5B2,43.05071906,-73.86161111
USA,KSCH,SCH,42.852556,-73.928972
USA,K4B7,4B7,43.86256083,-73.74262972
USA,KB04,B04,43.07507556,-73.58289361
USA,K0G7,0G7,42.8835,-76.78108333
USA,KK31,K31,42.7784075,-74.57764
USA,KD88,D88,42.15005639,-79.68588111
USA,KHWV,HWV,40.821944,-72.866917
USA,KN23,N23,42.30258,-75.41595639
USA,K6B9,6B9,42.91395583,-76.44076889
USA,K4B0,4B0,42.56072222,-73.83394444
USA,K87N,87N,40.8473225,-72.46397667
USA,KD91,D91,43.16950556,-77.81834167
USA,K09N,09N,41.83259306,-73.87596778
USA,KN69,N69,41.57688889,-73.73277778
USA,K6NK,6NK,43.26713122,-76.17948594
USA,KSYR,SYR,43.111194,-76.106306
USA,K4B6,4B6,43.87727778,-73.41313889
USA,K5B7,5B7,42.69091194,-73.57956
USA,K6B4,6B4,43.02090306,-75.17043861
USA,KN45,N45,41.62787111,-74.13375583
USA,K5R5,5R5,42.72083,-78.18472
USA,KN72,N72,41.28759361,-74.28709472
USA,KD93,D93,42.85006722,-76.84967972
USA,KART,ART,43.991833,-76.019417
USA,KB16,B16,43.08027611,-76.53837556
USA,KELZ,ELZ,42.109528,-77.989972
USA,KFOK,FOK,40.843667,-72.631778
USA,KQWS,,44.05,-75.75
USA,KHPN,HPN,41.066953,-73.707567
USA,KSDC,SDC,43.234597,-77.119464
USA,KN82,N82,41.59713889,-74.45833333
USA,K0D7,0D7,40.79060806,-83.82910389
USA,K4P2,4P2,41.13783333,-81.54914556
USA,KAKR,AKR,41.0375,-81.466917
USA,K1D4,1D4,40.99255639,-81.43177917
USA,K6D5,6D5,41.14727694,-81.6604025
USA,KCAK,CAK,40.915056,-81.443639
USA,K2D1,2D1,40.97089139,-81.09981889
USA,K4G3,4G3,40.98175,-81.04213889
USA,K3G4,3G4,40.90297222,-82.25563889
USA,KHZY,HZY,41.777778,-80.696778
USA,K7G2,7G2,47.46221972,-100.4873497
USA,K7B4,7B4,39.88450806,-82.58905111
USA,K2D6,2D6,40.10701417,-80.97537333
USA,K6G5,6G5,40.00241578,-81.19182444
USA,KI69,I69,39.07838889,-84.21022222
USA,K2D7,2D7,40.64661806,-81.55611556
USA,KEDJ,EDJ,40.372278,-83.81925
USA,K5G7,5G7,40.88544444,-83.86863889
USA,K3D8,3D8,41.336,-83.72319444
USA,K1G0,1G0,41.391,-83.63013889
USA,KI62,I62,39.86255306,-84.43328167
USA,K17G,17G,40.78155556,-82.97480556
USA,K8G6,8G6,40.23835556,-81.01285556
USA,KI10,I10,39.80097083,-81.53632444
USA,K08G,08G,40.11090417,-81.52623056
USA,KCDI,CDI,39.975028,-81.577583
USA,K5D1,5D1,40.83978056,-81.308165
USA,K5D6,5D6,40.64811667,-81.06870722
USA,KTSO,TSO,40.561667,-81.078083
USA,KCQA,CQA,40.484278,-84.558194
USA,K6CM,6CM,40.29545,-82.72997
USA,KRZT,RZT,39.440417,-83.023056
USA,KLUK,LUK,39.103344,-84.418614
USA,KISZ,ISZ,39.24669444,-84.38897222
USA,K03I,03I,39.64369444,-83.01747222
USA,KCYO,CYO,39.516,-82.982139
USA,KBKL,BKL,41.517861,-81.682639
USA,KCLE,CLE,41.409417,-81.854694
USA,KCGF,CGF,41.564583,-81.487222
USA,K5D9,5D9,41.22394306,-82.95769056
USA,K4G8,4G8,41.31880556,-81.96016667
USA,KCMH,CMH,39.996947,-82.892161
USA,K04I,04I,39.91117333,-83.18880139
USA,K2A7,2A7,39.95978611,-83.04407361
USA,K6I6,6I6,39.94197222,-83.2049
USA,KOSU,OSU,40.079517,-83.073214
USA,KLCK,LCK,39.813778,-82.927806
USA,KTZR,TZR,39.901167,-83.136917
USA,KI40,I40,40.30918056,-81.85338194
USA,KGDK,GDK,39.69072,-83.99278
USA,K5D7,5D7,39.75839194,-84.19160667
USA,KDAY,DAY,39.90225,-84.219417
USA,KI73,I73,39.68255889,-84.24299639
USA,KMGY,MGY,39.588972,-84.224861
USA,KI19,I19,39.69102778,-83.99199028
USA,KFFO,FFO,39.825969,-84.046103
USA,KI44,I44,39.76588972,-84.34327833
USA,KDFI,DFI,41.3375,-84.428806
USA,KDLZ,DLZ,40.279542,-83.113383
USA,KAKR,,41.037425,-81.467686
USA,K6D7,6D7,41.21588417,-83.87438389
USA,K02G,02G,40.67331278,-80.64140639
USA,K1G1,1G1,41.33152778,-82.10025
USA,KFDY,FDY,41.012028,-83.668611
USA,KFZI,FZI,41.190833,-83.393083
USA,KS24,S24,41.29570556,-83.03723056
USA,K14G,14G,41.33308333,-83.16119444
USA,KGQQ,GQQ,40.753389,-82.723806
USA,KGAS,GAS,38.834108,-82.163422
USA,K7D8,7D8,41.35116583,-81.09954139
USA,K7D9,7D9,41.77783222,-80.90397972
USA,KGEO,GEO,38.881944,-83.882736
USA,K82D,82D,41.22922083,-83.02908194
USA,KHAO,HAO,39.36375,-84.521944
USA,KI67,I67,39.25894444,-84.77430556
USA,K00B,00B,39.9617025,-82.54065917
USA,KHOC,HOC,39.188761,-83.538808
USA,KHTW,HTW,38.419111,-82.494833
USA,K88D,88D,41.40366056,-82.60128694
USA,KJRO,JRO,38.98136,-82.57785
USA,KI43,I43,38.98136017,-82.57785028
USA,K14I,14I,39.63339389,-83.74992389
USA,K89D,89D,41.60282583,-82.684625
USA,K1G3,1G3,41.15138889,-81.41511111
USA,KI95,I95,40.61008333,-83.64425
USA,K92D,92D,41.20283111,-82.11514972
USA,KLHQ,LHQ,39.755647,-82.657111
USA,KI68,I68,39.46217306,-84.25184714
USA,KR47,R47,41.10310639,-84.05188861
USA,KAOH,AOH,40.707478,-84.027078
USA,KUYF,UYF,39.932722,-83.462
USA,KLPR,LPR,41.344278,-82.177639
USA,KMFD,MFD,40.821417,-82.516639
USA,K7E3,7E3,41.23839,-81.25383
USA,KMNN,MNN,40.61625,-83.063472
USA,KMRT,MRT,40.2245,-83.351639
USA,K22I,22I,39.328125,-82.44182167
USA,KI71,I71,39.65423833,-81.80318917
USA,K1G5,1G5,41.13144444,-81.76491667
USA,K3T7,3T7,41.68509139,-82.80489972
USA,K3W9,3W9,41.69444444,-82.79655556
USA,K7G8,7G8,41.44959489,-81.06293428
USA,KMWO,MWO,39.53175,-84.396444
USA,K10G,10G,40.53716667,-81.95436111
USA,K4I9,4I9,40.52452778,-82.85005556
USA,K6G4,6G4,40.36506222,-82.49571806
USA,K4I3,4I3,40.32891667,-82.52608333
USA,KO74,O74,40.52472222,-83.51166667
USA,K7W5,7W5,41.37435431,-84.06846836
USA,KI86,I86,39.69159667,-82.19778583
USA,KPHD,PHD,40.470167,-81.419944
USA,KVTA,VTA,40.024667,-82.461806
USA,K41N,41N,41.2111675,-80.96925722
USA,K3X5,3X5,41.718,-82.82111111
USA,K5A1,5A1,41.24476583,-82.55122722
USA,KZOB,ZOB,41.2971,-82.2064
USA,KUNI,UNI,39.211892,-82.229256
USA,KOWX,OWX,41.035583,-83.981917
USA,KOXD,OXD,39.50225,-84.784361
USA,KPVZ,PVZ,41.73360062,-81.21920013
USA,K2G1,2G1,41.6670435,-81.19718336
USA,K6C2,6C2,40.95255194,-83.98216556
USA,K2H8,2H8,41.168105,-84.55689556
USA,K3I7,3I7,39.91327778,-84.4004125
USA,KI17,I17,40.16469444,-84.30844444
USA,KPCW,PCW,41.516278,-82.8695
USA,KPMH,PMH,38.840472,-82.847306
USA,K3W2,3W2,41.63666667,-82.82833333
USA,K5E9,5E9,40.40798,-83.21936
USA,K29G,29G,41.21018219,-81.25162514
USA,KPOV,POV,41.210183,-81.251625
USA,K38D,38D,40.94808333,-80.86208333
USA,K8G8,8G8,40.88339222,-80.88314028
USA,KSKY,SKY,41.43336111,-82.65233333
USA,K3G6,3G6,40.906,-81.00002778
USA,K12G,12G,40.87286111,-82.69738889
USA,KSCA,SCA,40.241278,-84.147861
USA,KI12,I12,40.24142722,-84.15088444
USA,KSGH,SGH,39.840278,-83.840167
USA,K2P7,2P7,40.05687611,-80.96320611
USA,KO12,O12,40.54101944,-84.490675
USA,K2G2,2G2,40.35944306,-80.70007806
USA,K16G,16G,41.09405556,-83.2125
USA,K6T2,6T2,41.65421583,-83.53132222
USA,KTDZ,TDZ,41.564944,-83.482222
USA,KTOL,TOL,41.586806,-83.807833
USA,K2C9,2C9,41.62222,-83.55338
USA,K1G8,1G8,40.47589944,-80.62812917
USA,KI54,I54,40.02005917,-83.82854111
USA,K1WF,1WF,40.01476389,-84.19805556
USA,K37I,37I,39.99088667,-84.27050111
USA,K56D,56D,40.88336858,-83.31453156
USA,KI74,I74,40.13258333,-83.75352778
USA,K38I,38I,40.09116944,-83.68937222
USA,KVNW,VNW,40.863831,-84.606358
USA,KVES,VES,40.204417,-84.532417
USA,K3G3,3G3,41.00315722,-81.75644006
USA,K15G,15G,41.02838778,-81.79846694
USA,KI64,I64,41.29310583,-82.37072028
USA,KAXV,AXV,40.493389,-84.298944
USA,K62D,62D,41.26702778,-80.92736111
USA,KI23,I23,39.57040403,-83.42051617
USA,KUSE,USE,41.609778,-84.127189
USA,KEOP,EOP,39.166972,-82.928333
USA,K40I,40I,39.50533778,-84.12187917
USA,K67D,67D,41.16255333,-82.20265639
USA,K80G,80G,40.24784917,-81.73595889
USA,KAMT,AMT,38.851475,-83.566261
USA,K8G1,8G1,41.03875044,-82.72456481
USA,KLNN,LNN,41.684028,-81.38975
USA,KI66,I66,39.50247222,-83.86330556
USA,KILN,ILN,39.427917,-83.792111
USA,K4G5,4G5,39.77905103,-81.10278011
USA,KBJJ,BJJ,40.874833,-81.88825
USA,K4G4,4G4,40.96179528,-80.67732639
USA,K04G,04G,41.13047222,-80.61958333
USA,KYNG,YNG,41.261583,-80.680361
USA,KZZV,ZZV,39.944444,-81.892083
USA,K42I,42I,40.00701167,-82.01235806
USA,KADH,ADH,34.804261,-96.6712
USA,K4O6,4O6,36.58341139,-94.91690278
USA,K3O9,3O9,36.5775775,-94.86190028
USA,KLTS,LTS,34.666461,-99.268094
USA,KAXS,AXS,34.698806,-99.338472
USA,KAVK,AVK,36.773367,-98.670186
USA,KF68,F68,35.05219444,-98.26405556
USA,K80F,80F,34.19260083,-95.64985889
USA,K1F0,1F0,34.14698917,-97.12265194
USA,KADM,ADM,34.303872,-97.020597
USA,KAQR,AQR,34.398339,-96.148061
USA,KBVO,BVO,36.763361,-96.011194
USA,KK44,K44,36.79891472,-100.5298708
USA,KBKN,BKN,36.745111,-97.349583
USA,K17K,17K,36.77430028,-102.5104364
USA,K3F7,3F7,35.80685278,-96.42185556
USA,K90F,90F,34.01399861,-94.75854889
USA,KBFK,BFK,36.863303,-99.618731
USA,K37K,37K,33.92597222,-97.29636111
USA,K91F,91F,35.15635,-95.62125278
USA,K86F,86F,35.12362222,-98.5752
USA,KO34,O34,36.20731944,-95.72581667
USA,KO64,O64,36.23083,-95.73967
USA,KCQB,CQB,35.724083,-96.820278
USA,K92F,92F,34.3687,-98.68206389
USA,K4O5,4O5,36.78803889,-98.35846389
USA,K93F,93F,35.60322222,-99.703
USA,KCHK,CHK,35.097361,-97.967694
USA,KGCM,GCM,36.292722,-95.479611
USA,KK11,K11,36.21816667,-95.65188889
USA,K95F,95F,36.28376667,-96.46335
USA,KCSM,CSM,35.339839,-99.2005
USA,KCLK,CLK,35.538272,-98.932789
USA,K08F,08F,34.53175889,-96.23305389
USA,K44M,44M,35.70506389,-94.93593889
USA,KF36,F36,35.29756667,-98.96743889
USA,KCUH,CUH,35.950028,-96.773417
USA,K97F,97F,34.54647528,-97.10835278
USA,KDUC,DUC,34.471306,-97.959861
USA,KDUA,DUA,33.942267,-96.394531
USA,K99F,99F,35.51671861,-97.97949417
USA,KRQO,RQO,35.472722,-98.00575
USA,KELK,ELK,35.430778,-99.394278
USA,KEND,END,36.339806,-97.917239
USA,KWDG,WDG,36.375944,-97.789417
USA,KO13,O13,35.20075,-99.88105556
USA,K0F7,0F7,35.38866667,-95.60027778
USA,KF08,F08,35.29593194,-95.62526417
USA,K1OK,1OK,36.36524,-97.66784
USA,K6K4,6K4,36.29014667,-98.47582833
USA,KFDR,FDR,34.352094,-98.983908
USA,KK77,K77,36.75849444,-99.10201111
USA,KGAG,GAG,36.295972,-99.775736
USA,K1K4,1K4,35.1550675,-97.47039389
USA,K1O1,1O1,34.23758944,-98.74200917
USA,KGMJ,GMJ,36.606778,-94.738556
USA,KGOK,GOK,35.851522,-97.416178
USA,KGUY,GUY,36.684156,-101.506969
USA,K2K9,2K9,35.83286111,-95.66738889
USA,KF32,F32,34.24925806,-97.47391306
USA,KF10,F10,35.40687972,-96.01583278
USA,K2O8,2O8,35.50721389,-98.34256333
USA,KHBR,HBR,34.989917,-99.053058
USA,KF99,F99,35.08586111,-96.41666667
USA,KO35,O35,34.70839417,-99.90871194
USA,KH92,H92,36.44275,-96.38722222
USA,KO45,O45,36.85708,-101.22709
USA,KHHW,HHW,34.033639,-95.542056
USA,K4O4,4O4,33.90936389,-94.85935972
USA,KO18,O18,36.14398694,-95.41774861
USA,K0K6,0K6,36.15986111,-95.58019444
USA,K1K8,1K8,36.54174833,-95.02107333
USA,KF92,F92,35.87511111,-97.95247222
USA,KF31,F31,33.99105556,-96.64272222
USA,KO51,O51,36.74447639,-99.90874
USA,KLAW,LAW,34.567714,-98.416636
USA,KFSI,FSI,34.649828,-98.402186
USA,KO44,O44,35.09229278,-97.33641778
USA,KHMY,HMY,35.026389,-97.231639
USA,K1K2,1K2,34.84945139,-97.58529167
USA,K1F4,1F4,34.14040194,-96.81203222
USA,K2K4,2K4,34.89262,-99.52821361
USA,KT40,T40,33.89897222,-97.1705
USA,KMLC,MLC,34.882389,-95.783472
USA,KO53,O53,36.79058417,-97.74899722
USA,K4O7,4O7,36.37205556,-98.17844444
USA,KMIO,MIO,36.909222,-94.8875
USA,KMDF,MDF,36.484767,-99.194167
USA,KMKO,MKO,35.65775,-95.361639
USA,KHAX,HAX,35.7459325,-95.41274861
USA,KO14,O14,34.89083333,-97.99833333
USA,KOUN,OUN,35.245556,-97.472139
USA,KOUN,OUN,35.245,-97.473
USA,KH66,H66,36.72092222,-95.62525583
USA,KO65,O65,36.11253667,-98.3086825
USA,KF81,F81,35.4309025,-96.28385389
USA,KPWA,PWA,35.534164,-97.647053
USA,KOKC,OKC,35.393075,-97.600761
USA,KTIK,TIK,35.414739,-97.386633
USA,KHSD,HSD,35.601833,-97.706167
USA,KOEX,OEX,35.3995,-97.6199
USA,KOKM,OKM,35.668111,-95.948528
USA,KF09,F09,34.51257417,-99.42953333
USA,K1F1,1F1,34.07509694,-97.10667917
USA,KO38,O38,36.26676278,-95.78359639
USA,KPGO,PGO,34.68333333,-94.61666667
USA,KPVJ,PVJ,34.709564,-97.223347
USA,KH76,H76,36.67172611,-96.40556917
USA,KH97,H97,36.38338556,-96.8103125
USA,KF22,F22,36.38561111,-97.27722222
USA,KPNC,PNC,36.731917,-97.099778
USA,K2K1,2K1,36.66253028,-97.80866611
USA,KO66,O66,36.69169694,-97.72671917
USA,KRKR,RKR,35.021628,-94.621253
USA,KO47,O47,35.48235139,-96.7187
USA,KH71,H71,36.22539389,-95.33006333
USA,K3O3,3O3,34.98334972,-97.38263833
USA,KJSV,JSV,35.43825,-94.802917
USA,KOWP,OWP,36.175278,-96.151833
USA,K3O4,3O4,35.16755222,-99.65787361
USA,KSRE,SRE,35.274458,-96.675378
USA,KSNL,SNL,35.357306,-96.942833
USA,K2F6,2F6,36.35510556,-96.01095556
USA,K4O1,4O1,34.62758333,-99.01402778
USA,KGZL,GZL,35.288167,-95.093889
USA,KSWO,SWO,36.161389,-97.085889
USA,K1PP,1PP,35.75718,-94.64986
USA,KSUD,SUD,35.789583,-96.655667
USA,KF30,F30,34.52453278,-96.98973944
USA,KTQH,TQH,35.930278,-95.004528
USA,K6F1,6F1,34.70777139,-95.07378583
USA,KK49,K49,36.50561111,-101.8136667
USA,K1O4,1O4,35.73461111,-98.73058333
USA,K1O8,1O8,34.458625,-99.17133333
USA,K0F9,0F9,34.1985,-96.6745
USA,KTUA,TUA,36.1492,-95.8623
USA,KTUL,TUL,36.198389,-95.888111
USA,KRVS,RVS,36.039583,-95.984594
USA,K1H6,1H6,36.13898333,-95.82498611
USA,K5O1,5O1,36.14170861,-99.30316111
USA,KCKA,CKA,36.743919,-98.123122
USA,KH04,H04,36.61635139,-95.15136111
USA,KH68,H68,35.96259944,-95.34191
USA,K3O5,3O5,34.37258444,-98.40588583
USA,KJWG,JWG,35.864556,-98.42075
USA,KOJA,OJA,35.545806,-98.6685
USA,K4F1,4F1,36.22229889,-96.34612583
USA,KH05,H05,34.92003056,-95.39400278
USA,KWWR,WWR,36.438,-99.523
USA,KRCE,RCE,35.488083,-97.823556
USA,KS12,S12,44.63780556,-123.0594444
USA,KR03,R03,43.08737278,-119.9760733
USA,K1S8,1S8,45.71651833,-120.1678197
USA,KS03,S03,42.19028361,-122.6606283
USA,KAST,AST,46.157972,-123.878611
USA,KUAO,UAO,45.247139,-122.770056
USA,K3S2,3S2,44.51413889,-70.40680556
USA,KBKE,BKE,44.837333,-117.809139
USA,KS05,S05,43.08647222,-124.4078611
USA,K2S2,2S2,43.12901889,-121.8178014
USA,KBDN,BDN,44.094556,-121.200222
USA,KM50,M50,45.81482,-119.8205
USA,KBOK,BOK,42.073944,-124.289778
USA,K4BW,4BW,43.583,-119.05
USA,KBNO,BNO,43.591917,-118.955444
USA,KCZK,CZK,45.676944,-121.878889
USA,K3S4,3S4,42.1036,-123.6824167
USA,K2S7,2S7,42.58319167,-121.8761261
USA,K62S,62S,43.23653139,-120.6660967
USA,K3S6,3S6,43.22345556,-122.4208744
USA,K3S9,3S9,45.24656667,-120.16645
USA,K4S4,4S4,45.58261444,-123.052885
USA,KCVO,CVO,44.497111,-123.289528
USA,K61S,61S,43.79984528,-123.0289678
USA,K5S2,5S2,43.53262417,-121.9500294
USA,K77S,77S,43.93075,-123.0066667
USA,K5S5,5S5,44.51928472,-121.3206003
USA,K5S6,5S6,42.85788611,-124.5176083
USA,KRBG,,43.239336,-123.355853
USA,KO62,O62,45.72412,-117.07738
USA,K68D,68D,45.34456,-117.62648
USA,K8S4,8S4,45.42487306,-117.2648911
USA,K5S9,5S9,45.30817639,-122.3186964
USA,KEUG,EUG,44.124583,-123.211972
USA,K6S2,6S2,43.98281681,-124.1113688
USA,K1O0,1O0,43.90416667,-124.1147222
USA,K6S4,6S4,44.74567722,-122.4214706
USA,KS45,S45,44.87692222,-124.0285194
USA,K4S1,4S1,42.41529769,-124.4249223
USA,K3S8,3S8,42.51011722,-123.3879894
USA,KS47,,45.417,-123.817
USA,KS47,,45.42,-123.82
USA,KTMK,,45.41825,-123.814389
USA,KHRI,HRI,45.828222,-119.259167
USA,K7S3,7S3,45.42845028,-122.9421569
USA,K4S2,4S2,45.67261833,-121.5364625
USA,K7S9,7S9,45.18039833,-122.743425
USA,KOR8,OR8,45.80583,-116.68869
USA,KOR9,OR9,45.66646,-116.61836
USA,K25U,25U,45.42765833,-116.6937578
USA,KO29,O29,45.62949,-116.47497
USA,KO48,O48,45.86026,-116.79782
USA,KO68,O68,45.44758,-116.58497
USA,K7S5,7S5,44.86695833,-123.1982472
USA,KGCD,GCD,44.402867,-118.967883
USA,KJSY,JSY,45.35955,-117.253836
USA,KLMT,LMT,42.156139,-121.733194
USA,KLGD,LGD,45.289547,-118.006125
USA,K9S3,9S3,43.58317028,-124.1803919
USA,KLKV,LKV,42.161111,-120.399083
USA,KS30,S30,44.529845,-122.9295336
USA,K9S9,9S9,45.45414472,-119.6902672
USA,KS33,S33,44.67016667,-121.1551389
USA,K4S7,4S7,42.00098889,-121.3963794
USA,K3S7,3S7,45.69816167,-123.9298567
USA,K26U,26U,42.00211083,-117.7231972
USA,K00S,00S,44.18155556,-122.0855556
USA,KMMV,MMV,45.194556,-123.136056
USA,KMEH,MEH,45.5167,-118.4
USA,KMFR,MFR,42.374228,-122.873497
USA,K12S,12S,44.83181361,-119.4302686
USA,K16S,16S,42.99726111,-123.3153472
USA,K2S6,2S6,45.29567333,-122.9553783
USA,K17S,17S,45.32372778,-123.0542694
USA,KONP,ONP,44.580361,-124.057917
USA,KOTH,OTH,43.416944,-124.247028
USA,K5S0,5S0,43.75262333,-122.5025514
USA,KONO,ONO,44.019361,-117.013028
USA,K28U,28U,43.42488139,-117.34544
USA,KPFC,PFC,45.199361,-123.961894
USA,K22S,22S,42.71792972,-120.5627506
USA,KPDT,PDT,45.694764,-118.843008
USA,K24S,24S,42.1102,-122.3831917
USA,KTTD,TTD,45.549361,-122.40125
USA,K61J,61J,45.52527778,-122.6709289
USA,KHIO,HIO,45.542122,-122.950722
USA,KPDX,PDX,45.588708,-122.596869
USA,K1S4,1S4,36.15504,-98.93370611
USA,K4S9,4S9,45.216325,-122.5900839
USA,K6S6,6S6,42.86955444,-124.0592625
USA,KS39,S39,44.28699389,-120.9038328
USA,K64S,64S,42.74318306,-122.4880903
USA,KRDM,RDM,44.254069,-121.149972
USA,KREO,REO,42.577661,-117.885431
USA,K5S1,5S1,43.22483778,-123.3970186
USA,KRBG,RBG,43.239336,-123.35585
USA,KSLE,SLE,44.909528,-123.0025
USA,K03S,03S,45.40161111,-122.2286944
USA,KS48,S48,45.35444444,-122.2680556
USA,K8S3,8S3,44.43455556,-121.9422778
USA,KSPB,SPB,45.771028,-122.861833
USA,K56S,56S,46.01499583,-123.9076575
USA,KSXT,SXT,42.6,-123.3667
USA,K45S,45S,43.1109725,-121.0941667
USA,K6K5,6K5,44.30456,-121.5392122
USA,KS21,S21,43.87633333,-121.4530556
USA,KDLS,DLS,45.619356,-121.168275
USA,KTMK,TMK,45.41825,-123.814389
USA,K5S4,5S4,44.60095167,-123.9395586
USA,KS49,S49,43.96377167,-117.2593425
USA,K05S,05S,45.85150028,-123.2415053
USA,KR33,R33,44.38456389,-124.0851194
USA,K35S,35S,45.58944444,-120.6741667
USA,KXLL,XLL,40.570278,-75.488306
USA,KABE,ABE,40.652361,-75.440417
USA,KAOO,AOO,40.296361,-78.320028
USA,K7N8,7N8,40.39815333,-75.56435028
USA,KBVI,BVI,40.772472,-80.391444
USA,KHMZ,HMZ,40.086111,-78.5135
USA,KN96,N96,40.88547222,-77.81630556
USA,K00A,00A,40.07083333,-74.93361111
USA,K8N1,8N1,40.48481417,-76.26356194
USA,KN13,N13,40.99778111,-76.43605583
USA,KBFD,BFD,41.802956,-78.639967
USA,KP17,P17,39.87408,-78.29774
USA,K9W8,9W8,39.85232361,-76.48635333
USA,KBTP,BTP,40.776583,-79.951083
USA,K3G9,3G9,40.85256444,-79.97477972
USA,K8N4,8N4,41.21675694,-75.24962528
USA,KN95,N95,40.20008833,-77.16636972
USA,KN94,N94,40.18791306,-77.17427556
USA,K5G2,5G2,40.05424556,-78.84696667
USA,KN16,N16,40.81173111,-77.65721944
USA,KN74,N74,40.89034222,-77.60249611
USA,KN68,N68,39.97295167,-77.64326778
USA,KAXQ,AXQ,41.224944,-79.442167
USA,KFIG,FIG,41.049133,-78.415158
USA,KN97,N97,35.83013667,-80.10754472
USA,KMQS,MQS,39.978972,-75.865472
USA,KN10,N10,40.20404833,-75.43026306
USA,K8N7,8N7,40.0250975,-76.48718694
USA,KVVS,VVS,39.959056,-79.657417
USA,K8G2,8G2,41.90755556,-79.64105556
USA,K48P,48P,41.14777778,-75.275
USA,K8N8,8N8,40.94835208,-76.64392639
USA,K0P8,0P8,40.0226,-76.81664
USA,KN25,N25,42.69729778,-74.19957417
USA,KDYL,DYL,40.33305,-75.122339
USA,KN88,N88,35.926525,-79.627525
USA,KDUJ,DUJ,41.178278,-78.898694
USA,KN53,N53,41.03587167,-75.16067889
USA,KN43,N43,40.74216667,-75.24294444
USA,K9G8,9G8,40.46121083,-78.77524389
USA,K22D,22D,40.13062722,-80.09616639
USA,K03G,03G,42.02061,-80.07072
USA,KERI,ERI,42.083083,-80.173944
USA,K9N1,9N1,40.48426972,-75.09961611
USA,K9N2,9N2,39.85900167,-75.29963083
USA,K9N3,9N3,41.58935472,-75.75608056
USA,KW73,W73,39.75704,-77.35137611
USA,KG05,G05,40.24590333,-80.01227389
USA,KRYT,RYT,39.734,-77.43
USA,KFKL,FKL,41.377417,-79.860639
USA,K9N7,9N7,40.44286833,-76.44162722
USA,K6P7,6P7,40.73456,-79.59565
USA,KP37,P37,40.73339778,-79.59976889
USA,KP91,P91,40.73731694,-75.70518861
USA,KP98,P98,39.76120778,-77.27526361
USA,KW05,W05,39.84130833,-77.27465
USA,K4G1,4G1,41.44683167,-80.39126167
USA,K29D,29D,41.14602778,-80.16775
USA,K6W6,6W6,39.79259944,-77.02470361
USA,KMDT,MDT,40.193192,-76.762619
USA,KCXY,CXY,40.217139,-76.851361
USA,KHZL,HZL,40.986772,-75.994703
USA,KN30,N30,41.51533861,-75.25148139
USA,K02P,02P,40.40358333,-77.55658333
USA,KN48,N48,40.2020525,-75.17822917
USA,KIDI,IDI,40.631061,-79.101528
USA,KMUI,MUI,40.435236,-76.568628
USA,K31D,31D,40.3334025,-79.77921222
USA,K5G8,5G8,40.37645722,-79.60837583
USA,KP96,P96,41.20701778,-77.22608083
USA,KJST,JST,40.315556,-78.834667
USA,K07N,07N,40.01676167,-77.00386667
USA,KLNS,LNS,40.122361,-76.294361
USA,KLBE,LBE,40.2731,-79.410325
USA,K08N,08N,40.29175889,-76.32884528
USA,K14N,14N,40.84425861,-75.63546556
USA,K22N,22N,40.80950889,-75.76149639
USA,KLHV,LHV,41.135778,-77.422306
USA,KP09,P09,40.70701056,-80.03033694
USA,KGKJ,GKJ,41.626528,-80.214722
USA,K2G6,2G6,37.32055556,-77.34583333
USA,K0G6,0G6,41.46730556,-84.50677778
USA,KP34,P34,40.59894444,-77.40566667
USA,KFWQ,FWQ,40.209722,-79.831444
USA,K4G0,4G0,40.45229056,-79.77476889
USA,KP32,P32,41.788965,-75.8899175
USA,KO03,O03,40.15704139,-75.87048917
USA,KN71,N71,40.09220667,-76.57435528
